,transcript_count,gc_content,Gtex_lung,gene_disease_ass_count,oncodb_expression,HPA_lung_match_symbol,mf,bp,cc,biogrid,kegg,reactome,ucsc_tfbs,up_tissue,orth_count,gene_length
WDR77,-0.5246054131274545,-0.29359352628095375,-0.04618192353936727,-0.6164684594724239,0.9377613258148266,-0.07500572615690648,-0.4468245224122514,0.37088079769823035,0.4905275426284297,2.0686218129276797,-9.597136073510122e-14,-0.40564931884015226,-0.5193749799515656,1.7210009196804557,0.811312109478976,-0.4628727972703651
POLR3C,1.9567920802228618,-0.4976226281144519,-0.06623609397242752,-1.5743802941206694e-13,0.4791071519110395,-0.08334666852787077,-0.4468245224122514,-0.17649151034521343,-0.5383408028905209,0.10065824440165264,-0.49587924697316554,0.028703444178356533,0.5219611885228258,-0.34183248708131486,0.6197278860219999,-0.3791543336278983
BRF1,1.30947099500104,1.2908603215019732,-0.07635653152040317,-0.5273037398303049,0.32176295665136007,-0.09460694072867257,0.704600149008946,-0.0852627923379728,-0.2811237165107833,0.0488697294404414,-9.597136073510122e-14,-0.40564931884015226,0.015365214670419184,0.9474383921447918,0.0024009437717432878,0.2760343055348615
TOMM34,-0.8482659557383652,-0.22127941423870087,-0.04192155935220522,-1.5743802941206694e-13,0.7134770892350721,-0.07125230208997255,-0.7346806902675507,-0.7238638183886572,0.4905275426284297,0.08586152584130656,-9.597136073510122e-14,-3.0271086501016057e-13,-0.7445287461081906,0.4317300404543491,0.8432428133884721,-0.3950244821577732
KAT8,-0.09305802297957338,0.7407565406091233,0.0178057620028159,0.6318376155172415,-0.09360069581173851,-0.032049872946440384,3.29530565970664,0.9182531057416741,0.7477446290081673,-0.01771550408111591,-9.597136073510122e-14,-0.6228257003494067,0.7471149546794509,0.4317300404543491,0.2472030070778795,-0.40541401743453565
HSPD1,1.6331315376119506,-0.5002052749731042,0.24513572416963383,2.3259672887175014,1.4381594416687833,0.13977353989542404,3.8710179954172386,3.2901997739299307,4.606000924704232,5.797394890134889,0.08195041137555283,-0.3332571916704008,0.2968074223662006,4.041688502287447,0.9390349251169602,-0.3044228561125797
TCP1,0.9858104523901292,-0.7520133436916617,0.12423196254323536,-0.5273037398303049,0.7134725658269013,0.14102468125106868,0.704600149008946,0.462109515705471,1.5193958881473804,3.023010160070001,-9.597136073510122e-14,0.5354483343666169,-0.26607699302536225,1.4631467438352344,0.9603220610566242,-0.44885492832394824
POLR3F,1.4173578425380102,-0.7352261391104251,-0.08474206936510106,-1.5743802941206694e-13,0.3798235702867052,-0.09710922343996187,-0.4468245224122514,-0.26772022835245407,-0.5383408028905209,-0.20267448608544175,-0.49587924697316554,0.028703444178356533,0.04350943543999733,-0.5996866629265362,0.9922527649661202,-0.398812889371677
TGM2,-0.3088317180535139,0.775622273200924,1.8029499159839026,2.0584731297911447,-1.6805191645747846,0.5539013286138011,1.8560248204301433,2.104226439835802,1.5193958881473804,0.47797456769047736,-0.688489133089405,-3.0271086501016057e-13,-0.4349423176428311,1.205292567990013,-0.11467830389640882,-0.23551500658805088
MLLT10,1.8489052326858915,-0.8901849506295373,-0.06483399192373364,2.5042967280017394,-9.107652922808393e-16,-0.0612431712448154,0.4167439811536466,-0.6326351003814166,-0.2811237165107833,-0.24706464176647996,-9.597136073510122e-14,-3.0271086501016057e-13,1.5914415777667952,0.9474383921447918,0.811312109478976,1.1349508312288248
MXD1,-0.3088317180535139,-0.7649265779849214,0.017528203489369613,-0.7056331791145428,0.7362100717681045,-0.09293875225447971,0.704600149008946,-0.6326351003814166,-0.023906630131045624,-0.2914547974475182,-9.597136073510122e-14,-3.0271086501016057e-13,-0.4349423176428311,-0.34183248708131486,0.6303714539918319,-0.1892918650485882
MIER1,0.23060251963133738,-1.3576440320455279,-0.07190333003543761,-1.5743802941206694e-13,-0.3966900431751927,-0.054153370229495755,0.12888781329834725,-0.17649151034521343,-0.023906630131045624,-0.11389417472336535,-9.597136073510122e-14,-3.0271086501016057e-13,0.6345380716011383,0.9474383921447918,0.1407673273795594,-0.04852623925550485
KLF11,-0.3088317180535139,0.5328534684876471,-0.04707660683271009,-0.348974300546067,-0.6655045302075556,-0.028713495998054662,1.2803124847195446,0.005965925669267827,0.23331045624869204,-0.45421870161132494,-9.597136073510122e-14,-3.0271086501016057e-13,-0.40679809687325297,0.6895842162995705,0.15141089534939142,-0.44289409443808747
SRCAP,-0.41671856559048415,0.38305995068583865,-0.03465892967344496,-0.5273037398303049,0.010075678515876088,-0.07417163191981006,1.568168652574844,0.005965925669267827,0.7477446290081673,0.15244675936286387,-9.597136073510122e-14,-3.0271086501016057e-13,1.4225762531493265,0.17387586460912777,0.0024009437717432878,-0.20497144983530896
E2F5,-0.09305802297957338,-0.9198853895040344,-0.09445625392031891,-0.6164684594724239,0.8662346225607529,-0.10586721292947437,1.568168652574844,-0.3589489463596947,1.004961715387905,-0.43202362377080583,-0.3032693608569261,0.7526247158758712,-0.6600960837994563,-0.08397831123609355,0.07690591956056736,-0.22933311876013132
TWIST1,-0.6324922606644247,-1.2013938970970892,-0.1058396553875556,1.434320092296312,2.3472920409613094,-0.12171500343430651,1.8560248204301433,4.65863054403854,-0.5383408028905209,-0.18047940824492265,-0.688489133089405,-0.18847293733089787,1.0567013831448104,-0.34183248708131486,-0.5617081586293533,0.20241572027956292
RBM14,0.014828824557396869,0.38047730382718636,-0.018993908760708802,-1.5743802941206694e-13,0.4298563320727425,-0.05582155870368861,-0.15896835455695207,0.09719464367650846,0.4905275426284297,2.0168332979664685,-9.597136073510122e-14,-0.4780414460099038,0.9722687208360761,1.4631467438352344,-1.8389363150091944,-0.4328247062498239
TOP1,-0.3088317180535139,-0.8785630397656043,0.07418716317651357,0.0076845780224087945,0.6127081672095521,0.0054843677228989295,2.7195933239960413,0.2796520796909897,1.2621788017676427,2.0464267350871603,-9.597136073510122e-14,-0.4780414460099038,1.394432032379748,1.205292567990013,0.821955677448808,0.19494562154792153
MGMT,-0.41671856559048415,-0.13992603819116728,-0.07129688058298132,1.523484811938431,0.11634950468704154,-0.09127056378028686,0.12888781329834725,0.7357956697271929,-0.5383408028905209,0.004479573759403194,-9.597136073510122e-14,-0.6228257003494067,1.957316447771311,-0.08397831123609355,0.8432428133884721,1.781411650955126
PLEKHO1,0.014828824557396869,0.6413246365510265,0.005360601553757803,-0.43813902018818596,-0.21439148476561626,-0.04205900379159754,-1.02253685812285,-0.3589489463596947,-0.023906630131045624,0.03407301088009533,-9.597136073510122e-14,-3.0271086501016057e-13,-0.06906744763831525,0.17387586460912777,0.09819305550023139,-0.4158340429102028
IRF2,1.5252446900749805,-0.1567132427724039,-0.0183016024194778,-0.7056331791145428,-0.17931141527402605,-0.006609998714999302,2.1438809882854426,-0.0852627923379728,-0.023906630131045624,0.16724347792320993,-9.597136073510122e-14,-0.11608081016114641,0.4938169677532476,-0.08397831123609355,0.9177477891772962,0.14304368046246616
PSMA4,1.30947099500104,-0.5608974761514232,-0.02276093653935585,0.3643434565908846,0.6388563555381574,0.17021797954944368,-0.4468245224122514,-0.3589489463596947,1.5193958881473804,0.9588679209017245,0.6597800697242712,10.091209120773811,-0.2942212137949404,1.205292567990013,0.9177477891772962,-0.44270353069493334
H2BC5,-0.740379108201395,-0.5725193870153571,7.536859706878401e-15,-1.5743802941206694e-13,-9.107652922808393e-16,-0.10503311869237793,-0.15896835455695207,-0.7238638183886572,-0.023906630131045624,0.5001696455309965,-0.11065947474068663,6.761171270965243,-1.025970953803972,-0.34183248708131486,-2.615916776806931,-0.4334421327776432
FGF1,0.7700367573161887,-0.22127941423870087,-0.10361786535645973,0.0076845780224087945,-9.107652922808393e-16,-0.11128882547060115,0.704600149008946,2.2866838758502834,1.004961715387905,-0.3062515160078642,1.2376097280729896,4.2998389471936935,1.141134045453545,-0.08397831123609355,0.034331647681239315,0.2729014375974078
CCT2,0.5542630622422482,-0.9418378878025756,0.08680653588401137,-0.43813902018818596,0.9145266237777394,0.06553915279384184,0.4167439811536466,0.37088079769823035,0.7477446290081673,3.70365921384592,-9.597136073510122e-14,0.8974089702153741,0.4938169677532476,1.7210009196804557,0.9283913571471282,-0.4112071552264208
MSX1,-0.740379108201395,1.3283087009524261,-0.09269175857522276,1.0776612137278363,-1.3766804450951653,-0.11796157936737259,2.1438809882854426,3.19897105592269,-0.2811237165107833,-0.4912104980121901,-0.688489133089405,-3.0271086501016057e-13,0.4093843054445132,0.17387586460912777,0.6197278860219999,-0.5017096881251742
GLI3,0.4463762147052779,-0.6409595287696311,-0.09220982432495245,1.9693084101490257,0.26868241093037704,-0.10878654275931188,2.7195933239960413,6.483204904183353,2.0338300609068556,-0.26925971960699907,-0.11065947474068663,0.028703444178356533,2.2950470970062486,-0.5996866629265362,0.768737837599648,1.7765179740309285
ONECUT1,-0.5246054131274545,-0.08439913073015193,-0.10711373981812462,-1.5743802941206694e-13,0.010075678515876088,-0.12296614478995116,0.9924563168642452,1.2831679777706366,-0.7955578892702586,-0.5503973722535743,-0.49587924697316554,-0.5504335731796552,1.7040184608451079,-0.8575408387717575,-0.0933911679567448,-0.2596632441205406
KLF4,-0.3088317180535139,1.3257260540937739,0.1963381210364092,0.18601401730664668,-1.98936113243267,0.007569603315640003,4.734586498983137,4.5674018260313,0.4905275426284297,-0.17308104896474963,-0.49587924697316554,0.10109557134810801,0.8315476169881854,0.9474383921447918,0.6197278860219999,-0.4913506430473164
CBX8,-0.5246054131274545,1.7931851355097634,-0.1006006771199078,-1.5743802941206694e-13,1.3578003783529593,-0.1154592966560833,0.12888781329834725,-0.0852627923379728,0.23331045624869204,1.1808186993069154,-9.597136073510122e-14,0.8250168430456227,0.8878360585273416,0.9474383921447918,-0.061460464047248774,-0.46146262557102463
PRDM2,0.5542630622422482,-0.41626925206691834,-0.06464774153009538,-0.08148014161971016,-0.2708315554549457,-0.05373632311094754,2.1438809882854426,-0.0852627923379728,-0.5383408028905209,-0.42462526449063276,-0.49587924697316554,-3.0271086501016057e-13,1.2537109285318575,0.4317300404543491,0.8964606532376321,0.41772225984481076
UBE2E1,0.23060251963133738,-0.6771165847907575,0.03989869284233597,0.18601401730664668,0.09122158219930156,0.1764736863276669,0.4167439811536466,-0.17649151034521343,-0.2811237165107833,0.618543394013765,-0.688489133089405,3.2863491668171725,-0.26607699302536225,0.17387586460912777,-0.8490844938148175,0.1188725752807979
IFNAR1,0.7700367573161887,-0.6848645253667135,-0.04300771713559323,-0.5273037398303049,-0.5847820986530753,0.0017309436559649898,-0.15896835455695207,-0.0852627923379728,-0.023906630131045624,-0.2322679232061339,2.5858789308866656,0.028703444178356533,-1.166692057651863,0.9474383921447918,-0.018886192167920732,-0.26384040137047887
PABPN1,-0.09305802297957338,0.4540827392987649,0.29289077936773694,-0.7056331791145428,0.7270251348295462,0.16020884870428656,-0.4468245224122514,-0.17649151034521343,0.23331045624869204,0.3522024599275358,-0.49587924697316554,0.24587982568761094,0.4938169677532476,1.205292567990013,-0.9448766055433057,-0.49839387899429255
GRIA2,0.6621499097792184,-1.5590904870203737,-0.10699156841814836,1.3451553726541932,-9.107652922808393e-16,-0.12213205055285474,0.4167439811536466,-0.26772022835245407,3.319915492805544,-0.3062515160078642,2.008049272537947,0.46305620719686535,1.563297356997217,-0.5996866629265362,0.8432428133884721,0.6997718448123567
GRIA3,-0.09305802297957338,-0.9547511220958342,-0.10654893322807032,0.45350817623300355,0.010075678515876088,-0.12171500343430651,0.4167439811536466,-0.45017766436693535,0.7477446290081673,-0.43202362377080583,1.6228295003054682,0.10109557134810801,2.351335538545405,-0.34183248708131486,0.3429951188063676,1.8040430010921091
PRKAR2B,-0.6324922606644247,-1.0399784684313467,-0.07536054618369124,-0.17064486126182912,-1.1959401920406612,-0.1096206369964083,1.2803124847195446,0.1884233616837491,2.0338300609068556,0.3078123042464976,-0.688489133089405,3.503525548326427,0.8034033962186072,0.9474383921447918,0.800668541509144,0.35838071022661866
TLX1,-0.41671856559048415,1.862916600693365,-0.10711373981812462,-0.348974300546067,0.010075678515876088,-0.12296614478995116,1.2803124847195446,-0.5414063823741759,-0.7955578892702586,-0.5799908093742665,-0.688489133089405,-3.0271086501016057e-13,0.2686632015966225,-0.5996866629265362,0.5665100461728398,-0.4848028728325409
CTSH,6.488039676775612,0.7433391874677756,0.2775432926626914,0.18601401730664668,-2.0844115887184302,1.3479590423296015,1.568168652574844,1.6480828497995992,1.776612974527118,-0.15828433040440357,-0.49587924697316554,-0.3332571916704008,-0.9133940707256596,-0.08397831123609355,0.8538863813583041,-0.3169009700143113
VAV3,0.6621499097792184,-1.1781500753692222,-0.0945270063564388,-0.17064486126182912,0.0036630569070376937,-0.10586721292947437,0.12888781329834725,1.1007105417561553,-0.2811237165107833,-0.254463001046653,1.8154393864217078,2.6348200222894094,2.0417491100800453,-0.34183248708131486,0.6303714539918319,2.4691638225480617
MARCKS,-0.8482659557383652,0.23972305003065947,0.0754793320660356,-0.25980958090394807,0.740780562938079,0.015076451449507868,0.12888781329834725,0.005965925669267827,1.2621788017676427,3.70365921384592,-0.49587924697316554,-0.5504335731796552,0.5219611885228258,0.6895842162995705,-0.0933911679567448,-0.48753936818423405
SLC9A2,-0.6324922606644247,-0.7920443700007662,-0.10700569710044819,-0.5273037398303049,0.5042355395838273,-0.12254909767140294,-0.7346806902675507,-0.26772022835245407,-0.7955578892702586,-0.5356006536932283,-9.597136073510122e-14,-0.5504335731796552,0.775259175449029,-0.8575408387717575,-0.10403473592657682,0.16549971195574734
SLC9A4,-0.740379108201395,-0.7352261391104251,-0.10711373981812462,-0.6164684594724239,0.010075678515876088,-0.12296614478995116,-0.7346806902675507,0.09719464367650846,0.23331045624869204,-0.5873891686544396,-0.688489133089405,-0.5504335731796552,-0.0409232268687371,-0.5996866629265362,0.0024009437717432878,-0.07122619234002331
ABCF3,0.9858104523901292,0.6581118411322631,0.005817823556677104,-1.5743802941206694e-13,0.7642802291297724,-0.062494312600460046,0.12888781329834725,-0.7238638183886572,-1.0527749756499962,0.1598451186430369,-9.597136073510122e-14,-3.0271086501016057e-13,0.6626822923707165,0.9474383921447918,0.8858170852678001,-0.47391787182357775
ACP5,1.9567920802228618,1.4910154530474942,0.16217707322763536,-0.17064486126182912,-1.893202357958055,0.6093685953807136,0.12888781329834725,0.6445669517199523,-0.5383408028905209,-0.39503182736994064,0.08195041137555283,-0.5504335731796552,-1.7295764730434258,0.4317300404543491,0.36428225474603165,-0.49356118246790415
STC2,-0.41671856559048415,0.4837831781732611,-0.07877642382994225,0.0076845780224087945,0.9116030625885163,-0.11087177835205295,-0.15896835455695207,0.2796520796909897,0.23331045624869204,-0.26186136032682605,-9.597136073510122e-14,-0.5504335731796552,0.46567274698366945,-0.08397831123609355,0.16205446331922344,-0.4296537255637394
ARMCX3,-0.20094487051654364,-0.16187853648970846,0.012743612584503784,-1.5743802941206694e-13,-0.3129429461302343,-0.015367988204511799,-1.02253685812285,-0.3589489463596947,0.23331045624869204,0.30041394496632456,-9.597136073510122e-14,-0.40564931884015226,0.43752852621409133,1.4631467438352344,-1.1258172610304498,-0.49580221208739655
CDC73,0.4463762147052779,-1.422210203511825,-0.06811131744788787,0.18601401730664668,0.38284776997134257,-0.0900194224246422,-0.7346806902675507,1.465625413785118,0.23331045624869204,2.105613609328545,-9.597136073510122e-14,0.24587982568761094,0.7471149546794509,0.4317300404543491,0.8964606532376321,0.47825292722028456
PTN,-0.6324922606644247,-1.0890487587457327,-0.04875899301036692,0.0076845780224087945,0.33359034570381657,-0.04539538073998325,2.1438809882854426,5.206002852081983,1.776612974527118,0.16724347792320993,-9.597136073510122e-14,-0.6228257003494067,1.1129898246839667,0.17387586460912777,0.821955677448808,0.3532507342609098
APOBEC3G,-0.20094487051654364,1.0287216653488083,-0.07794215834721867,-1.5743802941206694e-13,0.20802489002876626,-0.062077265481911836,0.704600149008946,0.2796520796909897,0.23331045624869204,-0.48381213873201706,-0.49587924697316554,-0.40564931884015226,-1.7014322522738476,0.6895842162995705,-2.488193961168947,-0.45288725712908934
NDRG1,5.6249448964798505,0.47216126730932817,0.37297390593966173,3.5742733637071673,0.9946562925850972,0.3045071517219688,0.12888781329834725,0.005965925669267827,1.776612974527118,1.0328515137034548,-9.597136073510122e-14,-0.40564931884015226,0.015365214670419184,1.978855095525677,0.2259158711382155,-0.039966115913021905
GRIPAP1,0.6621499097792184,0.4592480330160686,0.025726627828848964,-1.5743802941206694e-13,0.17377455184149546,-0.04331014514724217,-0.7346806902675507,-0.5414063823741759,1.5193958881473804,0.633340112574111,-9.597136073510122e-14,-3.0271086501016057e-13,0.8878360585273416,1.4631467438352344,0.04497521565107133,-0.3166875386219787
ARL15,-0.3088317180535139,-1.054183026153932,-0.08155677879155929,-1.5743802941206694e-13,-0.36182306936986863,-0.09085351666173865,-0.4468245224122514,4.213423686728846e-14,-1.0527749756499962,-0.2100728453656148,-9.597136073510122e-14,-3.0271086501016057e-13,2.323191317775827,-0.5996866629265362,0.05561878362090334,2.71781901716528
RNASE6,-0.8482659557383652,-0.527323066988949,-0.041510899947695495,-0.348974300546067,-1.0716867355103583,0.0017309436559649898,-0.4468245224122514,0.005965925669267827,-0.2811237165107833,-0.6095842464949586,-9.597136073510122e-14,-0.6228257003494067,-1.8140091353521601,-0.5996866629265362,-1.4876985720047382,-0.5251261608839521
ARSL,1.9567920802228618,-0.09989501188206287,7.536859706878401e-15,-0.5273037398303049,-9.107652922808393e-16,-0.11170587258914937,-0.4468245224122514,-0.7238638183886572,-0.023906630131045624,-0.38023510880959455,-9.597136073510122e-14,-0.18847293733089787,8.838970856681911e-14,0.6895842162995705,-1.4770550040349062,-0.2718212109337733
COQ6,1.2015841474640696,-0.14509133190847093,-0.0815068091737539,-0.25980958090394807,0.47078403795434076,-0.09335579937302793,1.568168652574844,-0.7238638183886572,-0.023906630131045624,-0.2100728453656148,-0.3032693608569261,-0.5504335731796552,0.015365214670419184,0.17387586460912777,0.9603220610566242,-0.4295012745692161
CKAP4,-0.6324922606644247,-0.30521543714488764,0.02576637638846688,-1.5743802941206694e-13,1.3990938314195729,-0.039139673961760026,-0.7346806902675507,4.213423686728846e-14,3.062698406425806,3.5778871060829784,-0.688489133089405,0.24587982568761094,-0.5193749799515656,0.4317300404543491,0.1407673273795594,-0.02814354128774047
GNL3,0.33848936716830763,-0.4485523378000668,0.025096556375248307,-1.5743802941206694e-13,1.1128455133395756,-0.032049872946440384,-0.15896835455695207,0.005965925669267827,0.4905275426284297,1.1882170585870886,-0.688489133089405,-0.5504335731796552,0.3530958639053569,0.17387586460912777,0.9709656290264562,-0.43257316210886043
ITIH2,-0.3088317180535139,-0.4201432223548963,-0.10646959056038044,-0.7056331791145428,-0.788948164784219,-0.12046386207866187,-0.15896835455695207,-0.6326351003814166,-0.2811237165107833,-0.0029187855207698406,-9.597136073510122e-14,-0.5504335731796552,-0.5193749799515656,-0.08397831123609355,0.9816091969962882,-0.18207331045791023
NGEF,0.014828824557396869,0.22164452202009624,-0.10611707989157232,-1.5743802941206694e-13,2.67136607312941,-0.12004681496011366,-0.7346806902675507,-0.17649151034521343,-0.5383408028905209,-0.06210565976215411,-0.688489133089405,0.6802325887061198,0.578249630061982,0.17387586460912777,0.747450701659984,0.49138658039846633
ATP5MF,0.33848936716830763,0.897006675557562,7.536859706878401e-15,-1.5743802941206694e-13,0.8214855650527075,0.7515816628056547,-0.7346806902675507,-0.3589489463596947,1.004961715387905,0.1598451186430369,-0.3032693608569261,-0.18847293733089787,-0.6882403045690344,-0.34183248708131486,0.5345793422633438,-0.39926261980552075
C7orf25,-0.41671856559048415,0.5005703827544986,-0.08981223663572468,-1.5743802941206694e-13,0.010075678515876088,-0.11671043801172794,-1.02253685812285,4.213423686728846e-14,5.345839168034648e-14,-0.43202362377080583,-9.597136073510122e-14,-3.0271086501016057e-13,-0.6600960837994563,-0.5996866629265362,0.9283913571471282,-0.5111540272358922
C11orf1,-0.41671856559048415,-0.4834180703918667,-0.09596883425128798,-1.5743802941206694e-13,0.43825976959530083,-0.054153370229495755,-1.02253685812285,4.213423686728846e-14,-1.0527749756499962,-0.2840564381673451,-9.597136073510122e-14,-3.0271086501016057e-13,-0.7163845253386125,-0.5996866629265362,-0.08274759998691279,-0.48060284793342417
NREP,1.5252446900749805,-1.0567656730125843,-0.09686658386208703,0.0076845780224087945,0.28793361651767074,-0.006609998714999302,-1.02253685812285,-0.5414063823741759,-0.7955578892702586,-0.48381213873201706,-9.597136073510122e-14,-3.0271086501016057e-13,1.3381435908405919,0.17387586460912777,-1.0513122852416257,2.0180918199525397
IGSF21,-0.5246054131274545,0.41921700670696416,-0.10085933803243859,-0.5273037398303049,-9.107652922808393e-16,-0.11879567360446902,-6.954159706452982e-14,-0.5414063823741759,-0.023906630131045624,-0.2988531567276912,-9.597136073510122e-14,-3.0271086501016057e-13,1.732162681614686,-0.8575408387717575,0.83259924541864,1.5290442746212656
AK5,0.4463762147052779,-0.9108461254987528,-0.1068033194669325,-0.5273037398303049,0.010075678515876088,-0.1212979563157583,-0.4468245224122514,-0.17649151034521343,-0.023906630131045624,-0.5503973722535743,0.08195041137555283,-0.6228257003494067,0.6908265131402946,-0.5996866629265362,0.8858170852678001,1.5843992307326735
POLA2,-0.09305802297957338,0.14803908654851766,-0.0853121545638726,-1.5743802941206694e-13,1.0330657250723245,-0.10836949564076365,-0.7346806902675507,-0.3589489463596947,-0.2811237165107833,0.04147137016026836,-0.688489133089405,1.1869774788943799,-0.12535588917747154,0.4317300404543491,0.5026486383538478,-0.20139647401373773
CACNB4,7.027473914460463,-0.6706599676441282,-0.10520830743735464,1.61264953158055,-1.1619692461475184,-0.11462520241898687,0.12888781329834725,1.2831679777706366,1.004961715387905,-0.5208039351328823,0.46717018360803175,-0.26086506450064934,1.957316447771311,-0.08397831123609355,-0.040173328107584755,1.4963511588457452
CARHSP1,1.2015841474640696,1.2017590048784836,0.0107866206435437,-1.5743802941206694e-13,-0.03873266666737383,0.04301860839223823,-0.15896835455695207,-0.6326351003814166,-0.023906630131045624,-0.26186136032682605,-9.597136073510122e-14,-3.0271086501016057e-13,-0.997826733034394,0.9474383921447918,0.8538863813583041,-0.411771223906157
RPL12,-0.41671856559048415,0.5922543462366404,1.0825311220448421,-0.6164684594724239,0.5721538748321426,3.4669754516730795,-0.15896835455695207,-0.6326351003814166,1.2621788017676427,1.7874841602811042,-0.49587924697316554,1.7661144962523918,-1.0822593953431283,0.17387586460912777,0.8751735172979681,-0.505818242427577
EIF2B2,-0.20094487051654364,-0.34137249316601315,-0.06749419266799135,-0.6164684594724239,0.556381706034139,-0.1125399668262458,0.12888781329834725,0.2796520796909897,-0.5383408028905209,0.27082050784563244,-0.688489133089405,-0.4780414460099038,-0.6600960837994563,-0.34183248708131486,0.9922527649661202,-0.4622706158419981
CD81,0.8779236048531589,2.136677167710464,1.2128973122065698,-0.25980958090394807,-0.9503866768432635,2.5870060315363466,0.704600149008946,2.3779125938575243,1.5193958881473804,1.5951268189966055,-0.3032693608569261,-0.40564931884015226,-0.20978855148620595,-0.8575408387717575,0.5345793422633438,-0.36942796017731216
CDCA5,0.12271567209436712,0.775622273200924,-0.10303985315922723,-0.7056331791145428,3.7332938596636005,-0.11879567360446902,-0.4468245224122514,0.005965925669267827,0.7477446290081673,0.5149663640913426,-0.688489133089405,-0.04368868299139494,-1.785864914582582,0.17387586460912777,-0.25304468750422493,-0.3980963696974176
PSAP,-0.5246054131274545,0.12737791167930215,2.81272459586385,-0.08148014161971016,-0.4518748756093594,4.583827635145198,2.1438809882854426,0.005965925669267827,1.2621788017676427,0.004479573759403194,-0.49587924697316554,0.5354483343666169,-0.01277900609915896,0.9474383921447918,0.48136150241418374,-0.26783461742698916
CELSR1,0.4463762147052779,0.946076965871948,-0.07205982579301903,-0.6164684594724239,0.22077615439813691,-0.07041820785287613,-0.7346806902675507,1.465625413785118,-0.5383408028905209,-0.08430073760267322,-9.597136073510122e-14,-3.0271086501016057e-13,1.7040184608451079,-0.5996866629265362,0.747450701659984,0.8132944778841273
CGA,-0.3088317180535139,-1.277581979427319,-0.10693520609628326,0.8993317744435984,0.010075678515876088,-0.12004681496011366,-0.4468245224122514,0.7357956697271929,-0.023906630131045624,-0.41722690521045974,0.8523899558405107,1.331761733233883,-1.5044227068868006,-0.5996866629265362,0.1407673273795594,-0.46102814023663324
CHN1,3.5750947932774158,-1.2181811016783266,-0.06369990873417773,-0.348974300546067,-0.756547239305646,-0.050816993281110036,-0.15896835455695207,-0.0852627923379728,-1.0527749756499962,-0.38023510880959455,-9.597136073510122e-14,-0.3332571916704008,0.7471149546794509,0.6895842162995705,0.9071042212074641,1.0403397440276687
CIDEA,-0.5246054131274545,0.31720245579021505,-0.10698687558963255,0.09684929766452774,0.010075678515876088,-0.12296614478995116,-1.02253685812285,0.5533382337127116,0.23331045624869204,-0.5208039351328823,-0.688489133089405,-0.6228257003494067,-1.2792689407301754,-0.34183248708131486,0.09819305550023139,-0.35716327766791317
COPS7A,1.4173578425380102,0.4863658250319134,0.013772759576668372,-0.43813902018818596,0.3363509627180339,0.02300034670192394,-1.02253685812285,-0.45017766436693535,-0.023906630131045624,0.30041394496632456,-9.597136073510122e-14,0.10109557134810801,-0.6038076422602999,0.9474383921447918,0.9390349251169602,-0.47434473460824295
CTSE,0.014828824557396869,-0.3671989617525323,-0.01707166841758611,-0.17064486126182912,-1.4273609944133931,0.08639150872125256,-0.4468245224122514,-0.5414063823741759,-0.7955578892702586,-0.5208039351328823,-0.688489133089405,-0.6228257003494067,-1.0541151745735502,0.6895842162995705,-0.018886192167920732,-0.41707651851556765
MCM3AP,0.12271567209436712,0.09509482594615369,-0.02135270185574947,-0.6164684594724239,-0.08611621162159895,-0.055404511585140405,0.4167439811536466,-0.26772022835245407,1.004961715387905,0.1376500408025178,-9.597136073510122e-14,-3.0271086501016057e-13,0.18423053928788805,-0.08397831123609355,0.8751735172979681,-0.14426546381613337
TRDMT1,0.33848936716830763,-1.2595034514167567,-0.10306935794719503,-1.5743802941206694e-13,-0.8270936427266253,-0.11796157936737259,-0.15896835455695207,-0.26772022835245407,-0.5383408028905209,-0.46161706089149795,-9.597136073510122e-14,-0.6228257003494067,-0.20978855148620595,0.4317300404543491,0.9283913571471282,-0.04094942482769715
DDX49,0.5542630622422482,1.3463872289629895,-0.01987337403408362,-1.5743802941206694e-13,0.7861271051931082,-0.08668304547625649,0.704600149008946,-0.5414063823741759,-0.7955578892702586,-0.18047940824492265,-9.597136073510122e-14,-0.4780414460099038,-0.37865387610367485,-0.34183248708131486,0.9283913571471282,-0.4619733364026777
DHX34,-0.5246054131274545,0.9757774047464443,-0.056584689427943355,-0.7056331791145428,1.1404960178098325,-0.11212291970769758,0.704600149008946,-0.26772022835245407,-0.7955578892702586,-0.42462526449063276,-9.597136073510122e-14,-3.0271086501016057e-13,-1.8984417976608945,0.17387586460912777,0.4387872305348557,-0.27975628519871076
COPS6,0.12271567209436712,0.7743309497715974,0.13783505531762014,-0.6164684594724239,0.6886072922298191,0.06970962397932398,-0.4468245224122514,-0.5414063823741759,0.23331045624869204,2.150003765009583,-9.597136073510122e-14,0.10109557134810801,0.24051898082704434,-0.5996866629265362,0.2152723031683835,-0.5097362329868256
PRAG1,-0.740379108201395,-0.356868374317925,-0.08850148813376409,-1.5743802941206694e-13,-0.3470799742353167,-0.101279694625444,-0.4468245224122514,-0.17649151034521343,-0.2811237165107833,-0.48381213873201706,-9.597136073510122e-14,-0.40564931884015226,0.8315476169881854,0.17387586460912777,0.034331647681239315,-0.01057356416893086
